id,patente,modeloId,combustible,year,clienteId,createdAt,updatedAt
150,ebb773,54,Diesel,2002,123,2019-10-28,2019-10-28
143,gqs318,51,Diesel,2005,119,2019-10-28,2019-10-28
147,gkg155,35,Nafta,2004,119,2019-10-28,2019-10-28
140,hbe251,35,Diesel,2008,119,2019-10-28,2019-10-28
151,dox762,24,Nafta,2000,124,2019-10-28,2019-10-28
144,fde985,53,Diesel,2004,119,2019-10-28,2019-10-28
134,fde987,53,Diesel,2004,119,2019-10-28,2019-10-28
138,flg614,53,Diesel,2003,119,2019-10-28,2019-10-28
135,bvk463,5,Diesel,1999,119,2019-10-28,2019-10-28
139,hbe252,35,Diesel,2007,119,2019-10-28,2019-10-28
136,ffr800,35,Diesel,2004,119,2019-10-28,2019-10-28
133,fkv995,6,Nafta,2004,119,2019-10-28,2019-10-28
137,est531,51,Diesel,2003,120,2019-10-28,2019-10-28
127,fft671,49,Diesel,2004,117,2019-10-28,2019-10-28
131,enm893,34,Diesel,2001,119,2019-10-28,2019-10-28
128,dsu029,5,Diesel,2001,118,2019-10-28,2019-10-28
132,bsj340,52,Diesel,1996,119,2019-10-28,2019-10-28
129,dsw154,50,Nafta,2002,119,2019-10-28,2019-10-28
130,fel175,51,Diesel,2007,119,2019-10-28,2019-10-28
124,dzo409,44,Nafta,2000,114,2019-10-28,2019-10-28
125,hgo349,41,Diesel,2007,115,2019-10-28,2019-10-28
122,edz701,21,Diesel,2001,113,2019-10-28,2019-10-28
126,iuv037,25,Nafta,2010,68,2019-10-28,2019-10-28
123,fnd138,28,Diesel,2006,13,2019-10-28,2019-10-28
120,ifg090,36,Nafta,2009,111,2019-10-28,2019-10-28
121,fbv636,9,Nafta,2002,112,2019-10-28,2019-10-28
119,iph581,16,Nafta,2010,110,2019-10-28,2019-10-28
115,fyx698,21,Nafta,2006,106,2019-10-28,2019-10-28
116,chd634,32,Nafta,1998,107,2019-10-28,2019-10-28
113,hvu778,7,Diesel,2006,104,2019-10-28,2019-10-28
118,hgd532,25,Nafta,2002,108,2019-10-28,2019-10-28
114,gcs493,16,Diesel,2007,105,2019-10-28,2019-10-28
106,gto041,25,Nafta,2007,100,2019-10-28,2019-10-28
111,dvw033,34,Diesel,2002,103,2019-10-28,2019-10-28
107,dos099,25,Nafta,2002,25,2019-10-28,2019-10-28
108,dmc535,17,Nafta,1999,101,2019-10-28,2019-10-28
105,cfl786,25,Nafta,1997,99,2019-10-28,2019-10-28
109,jro349,41,Nafta,2010,102,2019-10-28,2019-10-28
98,iwo936,21,Nafta,2010,93,2019-10-28,2019-10-28
102,ewv363,26,Nafta,2002,97,2019-10-28,2019-10-28
99,eci387,29,Diesel,2003,94,2019-10-28,2019-10-28
103,gij129,21,Nafta,2004,98,2019-10-28,2019-10-28
100,hej057,29,Diesel,2005,95,2019-10-28,2019-10-28
97,fbj037,24,Nafta,2002,58,2019-10-28,2019-10-28
101,hhj102,29,Diesel,2005,96,2019-10-28,2019-10-28
96,ett142,26,Nafta,2002,90,2019-10-28,2019-10-28
93,iev186,29,Nafta,2006,88,2019-10-28,2019-10-28
87,cxz339,25,Nafta,2001,82,2019-10-28,2019-10-28
86,euo488,29,Nafta,2006,81,2019-10-28,2019-10-28
88,dxf505,46,Diesel,2000,83,2019-10-28,2019-10-28
91,jhv548,82,Nafta,2011,86,2019-10-28,2019-10-28
89,fhd548,26,Nafta,2004,84,2019-10-28,2019-10-28
92,how562,37,Nafta,2001,87,2019-10-28,2019-10-28
90,ifi977,47,Nafta,2004,85,2019-10-28,2019-10-28
84,cbb076,44,Nafta,1998,79,2019-10-28,2019-10-28
83,ijw714,25,Nafta,2009,78,2019-10-28,2019-10-28
319,tyx571,38,Diesel,1997,75,2019-10-28,2019-10-28
73,ijm638,35,Nafta,2006,69,2019-10-28,2019-10-28
77,jau935,39,Nafta,2010,72,2019-10-28,2019-10-28
70,bbn272,40,Diesel,1997,66,2019-10-28,2019-10-28
81,chm178,1,Diesel,1998,76,2019-10-28,2019-10-28
74,enm219,33,Diesel,2004,45,2019-10-28,2019-10-28
78,gdp846,42,Nafta,2003,73,2019-10-28,2019-10-28
71,jjt165,29,Nafta,2011,67,2019-10-28,2019-10-28
82,bbv341,43,Diesel,1996,77,2019-10-28,2019-10-28
75,emq512,25,Nafta,2003,70,2019-10-28,2019-10-28
79,its314,25,Nafta,2009,74,2019-10-28,2019-10-28
72,ehp883,25,Nafta,2004,68,2019-10-28,2019-10-28
76,jgp361,41,Nafta,2012,71,2019-10-28,2019-10-28
69,dzq833,21,Nafta,2000,65,2019-10-28,2019-10-28
8,dzj045,23,Nafta,2001,6,2019-10-28,2019-10-28
66,ecs493,16,Diesel,2005,62,2019-10-28,2019-10-28
169,ecq717,7,Diesel,2001,17,2019-10-28,2019-10-28
63,flu601,16,Nafta,2005,59,2019-10-28,2019-10-28
9,dhl887,16,Nafta,2000,7,2019-10-28,2019-10-28
64,hzw885,39,Diesel,2009,60,2019-10-28,2019-10-28
10,gye663,24,Nafta,2005,8,2019-10-28,2019-10-28
65,fsf382,16,Nafta,2006,61,2019-10-28,2019-10-28
1,flj688,20,Nafta,2004,1,2019-10-28,2019-10-28
62,ast076,38,Nafta,1998,58,2019-10-28,2019-10-28
59,iqu230,37,Diesel,2010,55,2019-10-28,2019-10-28
52,ctg444,32,Nafta,1999,48,2019-10-28,2019-10-28
56,dza558,36,Nafta,2001,52,2019-10-28,2019-10-28
60,cgj089,32,Nafta,1999,56,2019-10-28,2019-10-28
53,cbl995,9,Nafta,1999,49,2019-10-28,2019-10-28
57,gqc574,26,Nafta,2003,53,2019-10-28,2019-10-28
61,elo338,25,Nafta,2012,57,2019-10-28,2019-10-28
54,fyg190,35,Nafta,2005,50,2019-10-28,2019-10-28
58,htm156,29,Nafta,2009,54,2019-10-28,2019-10-28
55,ggc253,29,Diesel,2005,51,2019-10-28,2019-10-28
48,dxk342,26,Diesel,2001,44,2019-10-28,2019-10-28
40,dah663,26,Nafta,2001,37,2019-10-28,2019-10-28
44,hao554,7,Diesel,2008,41,2019-10-28,2019-10-28
37,czn400,32,Diesel,2012,34,2019-10-28,2019-10-28
49,gxz786,27,Diesel,2004,45,2019-10-28,2019-10-28
41,des927,25,Nafta,2000,38,2019-10-28,2019-10-28
38,efh840,25,Nafta,2012,35,2019-10-28,2019-10-28
50,gkf058,26,Nafta,2006,46,2019-10-28,2019-10-28
42,ftc782,34,Diesel,2010,39,2019-10-28,2019-10-28
47,emp381,29,Nafta,2008,43,2019-10-28,2019-10-28
39,how673,33,Diesel,2008,36,2019-10-28,2019-10-28
51,gdu430,21,Nafta,2004,47,2019-10-28,2019-10-28
43,igo525,24,Nafta,2007,40,2019-10-28,2019-10-28
33,czi985,1,Nafta,2000,30,2019-10-28,2019-10-28
30,bct700,26,Nafta,1999,27,2019-10-28,2019-10-28
34,DZW043,21,Diesel,2004,31,2019-10-28,2019-10-28
31,cnd832,22,Nafta,1999,28,2019-10-28,2019-10-28
35,cfg787,26,Diesel,2000,32,2019-10-28,2019-10-28
32,atz202,30,Nafta,1996,29,2019-10-28,2019-10-28
36,htt085,31,Nafta,2005,33,2019-10-28,2019-10-28
23,eyv754,9,Nafta,2005,20,2019-10-28,2019-10-28
27,faq511,25,Nafta,2004,24,2019-10-28,2019-10-28
24,idm689,25,Nafta,2011,21,2019-10-28,2019-10-28
28,eut109,21,Nafta,2005,25,2019-10-28,2019-10-28
25,dac741,21,Nafta,2004,22,2019-10-28,2019-10-28
29,cvw126,17,Nafta,1999,26,2019-10-28,2019-10-28
16,eop216,29,Nafta,2003,14,2019-10-28,2019-10-28
20,gsv139,28,Diesel,2003,13,2019-10-28,2019-10-28
17,enz803,29,Nafta,2004,15,2019-10-28,2019-10-28
21,egv729,29,Nafta,2003,18,2019-10-28,2019-10-28
18,gvy401,7,Diesel,2003,16,2019-10-28,2019-10-28
15,jbu612,28,Diesel,2011,13,2019-10-28,2019-10-28
14,fzf687,27,Diesel,2004,12,2019-10-28,2019-10-28
13,gxv597,26,Nafta,2009,11,2019-10-28,2019-10-28
7,gkl871,9,Nafta,2004,5,2019-10-28,2019-10-28
11,bag607,9,Diesel,1996,9,2019-10-28,2019-10-28
12,hls844,25,Nafta,2005,10,2019-10-28,2019-10-28
4,btd387,1,Diesel,1997,2,2019-10-28,2019-10-28
3,hut605,21,Nafta,2009,3,2019-10-28,2019-10-28
2,vel184,4,Nafta,1971,2,2019-10-28,2019-10-28
213,ggk882,21,Nafta,2007,179,2019-10-28,2019-10-28
594,dwn847,32,Nafta,2000,501,2019-10-28,2019-10-28
956,GXZ750,47,Nafta,2001,686,2019-10-28,2019-10-28
227,gvp108,66,Nafta,2009,190,2019-10-28,2019-10-28
611,fwq803,21,Nafta,2005,516,2019-10-28,2019-10-28
392,dfj526,21,Nafta,2000,276,2019-10-28,2019-10-28
931,big684,22,Nafta,1997,751,2019-10-28,2019-10-28
1042,FQL148,21,Nafta,2006,827,2019-10-28,2019-10-28
